owner	BAKEHOUSE	BEER & WINE	BREAD	BULK	CHEESE	DELI	FISH&SEAFOOD	FLOWERS	FROZEN	GEN MERCH	HERBS&SPICES	JUICE BAR	MEAT	PACKAGED GROCERY	PERSONAL CARE	PRODUCE	REF GROCERY	SUPPLEMENTS	total_spend
49455	0.0	0.0	0.0	0.0	0.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41	0.0	16.98
49456	0.0	0.0	0.0	0.0	0.01	0.79	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.14	0.0	0.0	0.0	0.0	60.06
49457	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62	0.0	0.26	0.0	0.0	32.5
34604	0.0	0.0	0.0	0.48	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.13	0.0	22.9
49458	0.0	0.04	0.0	0.12	0.03	0.31	0.06	0.0	0.02	0.06	0.0	0.03	0.05	0.1	0.0	0.05	0.13	0.0	184.89
49459	0.0	0.0	0.0	0.05	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.11	0.19	0.2	0.04	0.29	0.02	0.0	187.79
34615	0.0	0.0	0.0	0.0	0.16	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.3	0.06	0.25	0.0	0.0	49.85
49461	0.0	0.0	0.1	0.0	0.0	0.05	0.0	0.0	0.18	0.0	0.03	0.0	0.05	0.34	0.0	0.13	0.13	0.0	178.87
49463	0.0	0.0	0.0	0.0	0.02	0.13	0.0	0.0	0.33	0.0	0.0	0.0	0.02	0.36	0.0	0.08	0.05	0.0	159.15
49464	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.68	0.0	0.0	-0.09	0.0	16.95
34643	0.0	0.0	0.0	0.0	0.0	0.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.0	0.0	-0.09	0.0	23.07
49465	0.0	0.0	0.03	0.0	0.0	0.03	0.0	0.0	0.12	0.0	0.0	0.0	0.19	0.46	0.05	0.05	0.07	0.0	109.65
49466	0.0	0.0	0.0	0.0	0.05	0.05	0.12	0.0	0.0	0.0	0.01	0.0	0.41	0.18	0.0	0.16	0.03	0.0	262.81
46276	0.0	0.0	0.0	0.0	0.0	0.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.0	0.07	0.12	0.0	32.59
34659	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42	0.0	0.28	0.0	0.0	86.92
49468	0.0	0.0	0.0	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.26	0.0	0.16	0.0	0.0	46.79
49469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.43	0.0	0.37	0.17	0.0	90.78
49470	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71	0.0	0.0	0.03	0.21	0.0	41.23
49472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.98
49473	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.62	0.08	0.09	0.15	0.0	141.79
34705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
49475	0.0	0.0	0.02	0.06	0.04	0.13	0.01	0.0	0.03	0.0	0.0	0.0	0.06	0.15	0.0	0.33	0.11	0.05	1953.44
49476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5
49477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.99
49478	0.0	0.0	0.04	0.06	0.03	0.08	0.04	0.08	0.03	0.01	0.0	0.0	0.04	0.29	0.0	0.1	0.12	0.08	650.03
34726	0.0	0.0	0.0	0.0	0.0	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.0	0.0	0.0	7.45
34728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.33	0.0	12.05
49479	0.0	0.0	0.0	0.06	0.12	0.2	0.0	0.0	0.25	0.0	0.0	0.0	0.09	0.29	0.0	0.0	0.0	0.0	48.49
48677	0.0	0.01	0.03	0.04	0.05	0.05	0.0	0.01	0.09	0.01	0.02	0.01	0.0	0.23	0.07	0.17	0.19	0.02	1861.75
49482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.08	0.33	0.02	0.35	0.14	0.0	608.27
49483	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.14	0.13	0.0	0.36	0.22	0.0	34.13
49484	0.0	0.0	0.0	0.16	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.05	0.29	0.0	0.26	121.2
49485	0.0	0.0	0.0	0.04	0.12	0.38	0.05	0.0	0.04	0.0	0.0	0.0	0.07	0.14	0.0	0.13	0.03	0.0	133.18
49486	0.0	0.0	0.0	0.0	0.01	0.06	0.0	0.0	0.27	0.0	0.0	0.0	0.08	0.33	0.06	0.06	0.11	0.02	166.0
49488	0.0	0.0	0.0	0.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.08	0.12	0.4	0.05	0.0	73.76
49489	0.0	0.0	0.01	0.03	0.04	0.09	0.0	0.0	0.03	0.04	0.0	0.01	0.09	0.23	0.03	0.32	0.08	0.0	1127.71
49490	0.0	0.0	0.0	0.06	0.09	0.3	0.0	0.0	0.03	0.0	0.0	0.01	0.09	0.13	0.03	0.15	0.1	0.0	167.1
49491	0.0	0.0	0.0	0.0	0.17	0.03	0.05	0.0	0.07	0.0	0.0	0.0	0.2	0.1	0.0	0.25	0.13	0.0	81.74
49492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49
49493	0.0	0.0	0.0	0.05	0.02	0.08	0.0	0.0	0.04	0.0	0.01	0.1	0.07	0.19	0.02	0.18	0.22	0.0	550.74
49494	0.0	0.0	0.0	0.0	0.0	0.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.11	0.0	57.96
34825	0.0	0.0	0.01	0.34	0.0	0.19	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.11	0.0	0.02	0.02	0.0	380.9
49495	0.0	0.0	0.01	0.0	0.2	0.11	0.0	0.0	0.09	0.0	0.0	0.04	0.0	0.26	0.0	0.19	0.09	0.0	392.1
34831	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52	0.0	0.08	0.0	0.0	39.09
49496	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.98
49498	0.0	0.0	0.0	0.1	0.02	0.0	0.05	0.0	0.14	0.0	0.0	0.0	0.1	0.24	0.0	0.36	0.0	0.0	58.91
49499	0.0	0.0	0.0	0.12	0.02	0.05	0.0	0.0	0.01	0.11	0.02	0.0	0.13	0.14	0.01	0.28	0.1	0.0	571.37
49500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.2
49501	0.0	0.0	0.0	0.12	0.0	0.16	0.0	0.02	0.08	0.04	0.0	0.03	0.12	0.13	0.01	0.04	0.24	0.0	833.62
34871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	11.97
49503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.11	0.0	0.0	0.17	0.11	0.0	0.11	0.0	178.01
34878	0.0	0.0	0.08	0.0	0.06	0.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.2	0.0	33.72
34882	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.11	0.49	0.19	0.0	335.8
49505	0.0	0.0	0.0	0.11	0.05	0.31	0.04	0.0	0.02	0.0	0.0	0.0	0.0	0.05	0.0	0.32	0.09	0.0	192.08
49506	0.0	0.0	0.0	0.14	0.03	0.26	0.0	0.0	0.05	0.0	0.0	0.03	0.05	0.32	0.0	0.11	0.02	-0.01	132.77
49507	0.0	0.0	0.23	0.0	0.0	0.1	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.09	0.0	0.42	0.0	0.0	20.17
49508	0.0	0.0	0.0	0.12	0.05	0.02	0.0	0.0	0.03	0.01	0.01	0.01	0.09	0.29	0.07	0.15	0.08	0.05	1435.59
49509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.89
49511	0.0	0.0	0.0	0.18	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.27	0.29	0.0	49.74
49512	0.0	0.0	0.0	0.05	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.27	0.13	0.0	53.26
34934	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.73	0.0	0.0	0.0	0.05	0.12	0.0	0.02	0.0	202.91
49513	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.11	0.05	0.0	0.0	0.0	0.39	0.05	0.15	0.18	0.0	93.79
49514	0.0	0.0	0.12	0.02	0.0	0.2	0.0	0.0	0.07	0.02	0.0	0.0	0.02	0.22	0.11	0.05	0.18	0.0	259.36
49515	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.23	0.22	0.05	0.22	0.11	0.0	58.78
34959	0.0	0.0	0.0	0.0	0.01	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.2	0.0	0.14	0.09	0.44	146.63
49518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51	0.0	0.0	0.49	0.0	16.36
49519	0.0	0.0	0.0	0.02	0.0	0.16	0.0	0.0	0.06	0.0	0.0	0.0	0.05	0.23	0.0	0.41	0.05	0.0	170.6
47663	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.18	0.0	0.55	0.09	0.0	38.3
49520	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.05	0.0	0.32	0.0	0.31	0.2	0.0	130.03
34978	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.42	0.0	0.07	0.13	0.0	113.64
49521	0.0	0.0	0.02	0.01	0.03	0.09	0.0	0.0	0.0	0.03	0.0	0.0	0.22	0.36	0.0	0.16	0.08	0.0	548.2
34997	0.0	0.0	0.03	0.03	0.05	0.09	0.0	0.02	0.03	0.04	0.0	0.03	0.02	0.27	0.0	0.28	0.11	0.0	1179.57
49524	0.0	0.0	0.0	0.1	0.04	0.08	0.02	0.0	0.15	0.0	0.0	0.03	0.09	0.23	0.0	0.15	0.11	0.0	370.8
49525	0.0	0.0	0.01	0.0	0.11	0.13	0.0	0.0	0.04	0.2	0.0	0.0	0.0	0.08	0.19	0.12	0.12	0.0	238.82
49527	0.0	0.03	0.02	0.07	0.02	0.2	0.04	0.0	0.06	0.0	0.01	0.0	0.0	0.16	0.13	0.15	0.1	0.0	204.21
49528	0.0	0.0	0.03	0.1	0.05	0.01	0.0	0.0	0.01	0.0	0.01	0.0	0.01	0.36	0.0	0.3	0.12	0.0	703.85
49529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	11.47
49530	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.18
49531	0.0	0.05	0.0	0.07	0.0	0.09	0.0	0.03	0.0	0.0	0.0	0.04	0.02	0.08	0.0	0.56	0.06	0.0	296.65
49532	0.0	0.0	0.04	0.0	0.03	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.15	0.0	0.24	0.42	0.0	210.57
49533	0.0	0.0	0.0	0.0	0.11	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.15	0.0	0.32	0.13	0.0	229.05
49534	0.0	0.0	0.0	0.37	0.06	0.32	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.04	0.16	0.0	103.34
49535	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.93	61.54
49536	0.0	0.0	0.0	0.0	0.0	0.42	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.26	0.0	0.03	0.13	0.0	25.89
49537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76	0.0	0.13	0.12	0.0	42.04
35080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.49
49539	0.0	0.0	0.03	0.05	0.0	0.19	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.18	0.06	0.34	0.05	0.0	97.82
49540	0.0	0.0	0.0	0.0	0.0	0.54	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.16	0.0	0.26	0.0	0.0	199.41
49542	0.0	0.0	0.02	0.0	0.1	0.0	0.0	0.0	0.04	0.04	0.0	0.06	0.05	0.25	0.0	0.31	0.11	0.0	247.14
35113	0.0	0.0	0.0	0.0	0.0	0.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	3.89
49543	0.0	0.0	0.0	0.09	0.07	0.1	0.0	0.0	0.0	0.02	0.0	0.0	0.09	0.23	0.04	0.2	0.15	0.0	895.03
49546	0.0	0.08	0.0	0.0	0.0	0.48	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.14	0.0	36.35
49547	0.0	0.0	0.03	0.25	0.01	0.01	0.0	0.0	0.0	0.12	0.0	0.0	0.05	0.13	0.03	0.25	0.11	0.01	396.78
49548	0.0	0.0	0.0	0.07	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.29	0.03	0.0	0.42	0.11	0.0	122.42
49549	0.0	0.0	0.0	0.0	0.0	0.55	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.2	0.0	0.02	0.04	0.0	88.86
35162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.6	0.0	9.97
49551	0.0	0.0	0.02	0.07	0.0	0.02	0.03	0.04	0.06	0.01	0.03	0.0	0.03	0.3	0.0	0.3	0.11	0.0	187.31
49552	0.0	0.0	0.0	0.09	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64	0.0	0.13	0.07	0.0	101.07
49554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	16.14
49555	0.0	0.0	0.0	0.02	0.0	0.25	0.11	0.0	0.05	0.0	0.01	0.0	0.05	0.24	0.0	0.11	0.12	0.04	266.76
49556	0.0	0.0	0.0	0.02	0.0	0.36	0.0	0.0	0.07	0.0	0.0	0.0	0.15	0.13	0.0	0.2	0.07	0.0	120.97
49557	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21	0.05	0.0	0.4	0.3	0.0	75.62
49558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72	0.0	0.0	0.17	0.0	0.0	0.09	0.02	0.0	154.87
49559	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.27	0.39	0.0	0.0	0.0	39.94
49560	0.0	0.0	0.0	0.0	0.0	0.46	0.0	0.0	0.0	0.0	0.0	0.54	0.0	0.0	0.0	0.0	0.0	0.0	22.42
35221	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.11	0.0	0.3	0.31	0.0	63.05
49561	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.9	306.64
49562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.66	0.09	0.0	27.94
49563	0.0	0.0	0.03	0.05	0.0	0.32	0.0	0.0	0.0	0.01	0.0	0.0	0.16	0.14	0.11	0.11	0.07	0.0	137.71
49564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69	0.31	0.0	8.26
49565	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.37	0.01	0.0	0.43	0.12	1158.67
49566	0.0	0.0	0.0	0.59	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.19	0.02	0.0	0.0	206.54
49567	0.0	0.0	0.0	0.13	0.01	0.06	0.02	0.04	0.01	0.01	0.0	0.02	0.08	0.22	0.02	0.23	0.1	0.05	400.01
49568	0.0	0.0	0.08	0.0	0.0	0.07	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.31	0.0	0.25	0.19	0.0	96.09
49569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.22	0.28	0.0	13.73
49570	0.0	0.0	0.01	0.03	0.05	0.19	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.17	0.0	0.13	0.3	0.0	217.95
49572	0.0	0.0	0.01	0.11	0.02	0.04	0.02	0.0	0.01	0.01	0.0	0.0	0.15	0.18	0.0	0.31	0.1	0.03	718.75
49573	0.0	0.0	0.0	0.17	0.01	0.13	0.0	0.0	0.03	0.0	0.0	0.02	0.19	0.16	0.0	0.15	0.14	0.0	147.54
49575	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.07	0.03	0.0	0.0	0.02	0.24	0.02	0.1	0.06	0.31	707.39
49576	0.0	0.0	0.0	0.0	0.03	0.04	0.0	0.0	0.06	0.2	0.0	0.0	0.13	0.33	0.0	0.06	0.11	0.04	539.58
49577	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.01	0.09	0.18	0.12	0.41	91.73
49578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
49579	0.0	0.0	0.01	0.02	0.05	0.25	0.14	0.0	0.0	0.0	0.0	0.01	0.08	0.22	0.0	0.19	0.02	0.0	171.06
49580	0.0	0.0	0.02	0.03	0.0	0.12	0.0	0.02	0.02	0.0	0.02	0.0	0.22	0.16	0.0	0.27	0.12	0.0	555.54
49581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
49582	0.0	0.0	0.04	0.0	0.04	0.23	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.16	0.0	0.26	0.19	0.0	68.55
49583	0.0	0.0	0.0	0.04	0.06	0.12	0.14	0.0	0.0	0.17	0.0	0.04	0.09	0.14	0.03	0.16	0.01	0.0	192.45
49584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.69
49585	0.0	0.0	0.02	0.1	0.04	0.14	0.0	0.0	0.0	0.0	0.01	0.03	0.07	0.17	0.1	0.17	0.06	0.09	851.35
35372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.29
49586	0.0	0.0	0.0	0.0	0.13	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.4	0.0	0.14	0.08	0.0	561.91
35377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	17.52
49587	0.0	0.0	0.0	0.03	0.02	0.33	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.04	0.06	0.15	0.18	0.1	198.08
49589	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.55	0.0	0.0	0.0	0.05	0.0	0.19	0.0	0.0	18.01
49590	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	7.94
35398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	41.97
49591	0.0	0.0	0.0	0.03	0.1	0.02	0.0	0.0	0.04	0.0	0.0	0.01	0.16	0.16	0.0	0.31	0.15	0.0	452.6
35408	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.67
49592	0.0	0.0	0.03	0.13	0.05	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.09	0.34	0.01	0.16	0.13	0.04	700.21
49593	0.0	0.0	0.0	0.02	0.0	0.07	0.0	0.0	0.0	0.0	0.02	0.24	0.13	0.12	0.12	0.18	0.09	0.0	120.06
47489	0.0	0.0	0.0	0.0	0.0	0.48	0.0	0.0	0.0	0.0	0.0	0.52	0.0	0.0	0.0	0.0	0.0	0.0	34.67
49596	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.18	0.0	0.0	0.0	0.07	0.51	0.0	0.07	0.0	0.0	55.34
49597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	24.0
49598	0.0	0.0	0.0	0.01	0.02	0.05	0.02	0.02	0.06	0.05	0.02	0.01	0.17	0.19	0.05	0.18	0.11	0.07	2533.66
35447	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.99
49600	0.0	0.0	0.0	0.0	0.0	0.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	9.38
49601	0.0	-0.0	0.0	0.02	0.0	0.41	0.0	0.0	0.03	0.0	0.0	0.14	0.04	0.25	0.01	0.04	0.05	0.0	1134.73
49602	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.46	0.15	0.15	0.0	88.31
35472	0.0	0.0	0.0	0.07	0.0	0.12	0.01	0.0	0.06	0.17	0.0	0.0	0.02	0.22	0.0	0.08	0.19	0.06	504.42
49604	0.0	0.0	0.03	0.12	0.0	0.06	0.0	0.0	0.01	0.01	0.0	0.08	0.0	0.14	0.06	0.28	0.2	0.0	586.52
49605	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.56	0.0	0.0	0.08	0.2	45.13
49606	0.0	0.0	0.0	0.1	0.08	0.03	0.0	0.0	0.03	0.01	0.0	0.0	0.0	0.04	0.0	0.38	0.33	0.0	115.44
49607	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.11	0.0	0.38	0.19	0.0	81.27
49608	0.0	0.0	0.0	0.13	0.06	0.08	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.12	0.0	0.22	0.37	0.0	251.13
49609	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.17	0.0	0.71	47.74
49610	0.0	0.0	0.05	0.12	0.06	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.25	0.21	0.0	0.13	0.14	0.0	82.21
49611	0.0	0.0	0.0	0.01	0.0	0.05	0.0	0.0	0.06	0.0	0.05	0.0	0.03	0.22	0.12	0.31	0.15	0.0	64.37
49612	0.0	0.0	0.03	0.06	0.07	0.06	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.19	0.01	0.26	0.18	0.0	928.32
49613	0.0	0.0	0.01	0.05	0.04	0.0	0.01	0.0	0.02	0.0	0.0	0.0	0.17	0.18	0.0	0.33	0.16	0.04	1469.7
49614	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.05	0.0	0.0	0.04	0.04	0.27	0.04	0.24	0.11	0.18	198.46
49617	0.0	0.0	0.0	0.2	0.03	0.11	0.0	0.0	0.02	0.0	0.0	0.01	0.0	0.14	0.0	0.4	0.08	0.0	344.15
49618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62	0.0	0.38	0.0	0.0	1.59
49619	0.0	0.0	0.01	0.08	0.21	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.01	0.32	0.1	0.0	318.7
49620	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68	0.0	7.08
49621	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.99
49622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.48
49623	0.0	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.23	0.14	0.09	0.18	0.05	0.05	0.0	70.61
49624	0.0	0.0	0.0	0.11	0.0	0.15	0.06	0.02	0.03	0.01	0.0	0.1	0.05	0.18	0.05	0.14	0.02	0.09	664.56
49625	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.76	0.0	0.0	0.0	0.0	59.78
49626	0.0	0.0	0.0	0.0	0.12	0.31	0.0	0.0	0.06	0.0	0.0	0.0	0.07	0.1	0.0	0.29	0.04	0.0	154.26
49629	0.0	0.0	0.01	0.0	0.06	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.24	0.0	0.21	0.05	0.0	257.59
49630	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.41	0.0	0.0	0.46	0.0	55.33
49631	0.0	0.0	0.12	0.0	0.17	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.0	0.17	0.22	0.0	35.22
49632	0.0	0.0	0.0	0.0	0.0	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48	0.0	0.0	0.0	33.14
49633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.39
